Week Ending Date,State,Observed Number,Upper Bound Threshold,Exceeds Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Year,Total Excess Lower Estimate in 2020,Total Excess Higher Estimate in 2020,Percent Excess Lower Estimate,Percent Excess Higher Estimate,Type,Outcome,Suppress,Note
2020-07-18,Alabama,1240,1047,true,977,193,263,2020,1928,3436,0.2,0.3,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-07-25,Alabama,1282,1042,true,974,240,308,2020,1928,3436,0.2,0.3,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-08-01,Alabama,1294,1033,true,967,261,327,2020,1928,3436,0.3,0.3,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-08-08,Alabama,1250,1036,true,963,214,287,2020,1928,3436,0.2,0.3,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-08-15,Alabama,1104,1033,true,962,71,142,2020,1928,3436,0.1,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-08-22,Alabama,965,1036,false,965,0,0,2020,1928,3436,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-08-29,Alabama,548,1033,false,962,0,0,2020,1928,3436,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2017-01-14,Alaska,87,109,false,89,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-01-21,Alaska,93,107,false,87,0,6,2017,0,74,0.0,0.1,Unweighted,All causes,,
2017-01-28,Alaska,80,107,false,87,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-02-04,Alaska,87,105,false,86,0,1,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-02-11,Alaska,63,105,false,86,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-02-18,Alaska,80,102,false,83,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-02-25,Alaska,73,103,false,83,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-03-04,Alaska,66,102,false,82,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-03-11,Alaska,74,103,false,83,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-03-18,Alaska,84,103,false,84,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-03-25,Alaska,92,103,false,83,0,9,2017,0,74,0.0,0.1,Unweighted,All causes,,
2017-04-01,Alaska,89,104,false,84,0,5,2017,0,74,0.0,0.1,Unweighted,All causes,,
2017-04-08,Alaska,78,104,false,84,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-04-15,Alaska,88,101,false,82,0,6,2017,0,74,0.0,0.1,Unweighted,All causes,,
2017-04-22,Alaska,58,98,false,80,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-04-29,Alaska,80,100,false,81,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-05-06,Alaska,73,101,false,81,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-05-13,Alaska,77,101,false,81,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-05-20,Alaska,68,104,false,84,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-05-27,Alaska,76,105,false,85,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-06-03,Alaska,77,103,false,84,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-06-10,Alaska,84,103,false,83,0,1,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-06-17,Alaska,90,107,false,87,0,3,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-06-24,Alaska,81,106,false,86,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-07-01,Alaska,79,107,false,87,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-07-08,Alaska,82,110,false,90,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-07-15,Alaska,70,112,false,91,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-07-22,Alaska,81,109,false,88,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-07-29,Alaska,79,107,false,87,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-08-05,Alaska,64,104,false,84,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-08-12,Alaska,68,103,false,84,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-08-19,Alaska,89,102,false,83,0,6,2017,0,74,0.0,0.1,Unweighted,All causes,,
2017-08-26,Alaska,89,104,false,84,0,5,2017,0,74,0.0,0.1,Unweighted,All causes,,
2017-09-02,Alaska,77,107,false,87,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-09-09,Alaska,86,105,false,86,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-09-16,Alaska,83,104,false,85,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-09-23,Alaska,89,105,false,86,0,3,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-09-30,Alaska,115,108,true,87,7,28,2017,0,74,0.1,0.3,Unweighted,All causes,,
2017-10-07,Alaska,78,107,false,87,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-10-14,Alaska,79,110,false,89,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-10-21,Alaska,79,108,false,89,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-10-28,Alaska,96,109,false,88,0,8,2017,0,74,0.0,0.1,Unweighted,All causes,,
2017-11-04,Alaska,64,107,false,87,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-11-11,Alaska,71,106,false,85,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-11-18,Alaska,81,105,false,85,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-11-25,Alaska,75,106,false,85,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-12-02,Alaska,94,104,false,84,0,10,2017,0,74,0.0,0.1,Unweighted,All causes,,
2017-12-09,Alaska,76,105,false,84,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-12-16,Alaska,96,107,false,86,0,10,2017,0,74,0.0,0.1,Unweighted,All causes,,
2017-12-23,Alaska,90,109,false,88,0,2,2017,0,74,0.0,0.0,Unweighted,All causes,,
2017-12-30,Alaska,86,108,false,88,0,0,2017,0,74,0.0,0.0,Unweighted,All causes,,
2018-01-06,Alaska,72,110,false,89,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-01-13,Alaska,100,110,false,90,0,10,2018,0,74,0.0,0.1,Unweighted,All causes,,
2018-01-20,Alaska,95,108,false,88,0,7,2018,0,74,0.0,0.1,Unweighted,All causes,,
2018-01-27,Alaska,79,105,false,85,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-02-03,Alaska,82,104,false,84,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-02-10,Alaska,65,101,false,81,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-02-17,Alaska,83,98,false,79,0,4,2018,0,74,0.0,0.1,Unweighted,All causes,,
2018-02-24,Alaska,94,97,false,78,0,16,2018,0,74,0.0,0.2,Unweighted,All causes,,
2018-03-03,Alaska,91,97,false,78,0,13,2018,0,74,0.0,0.2,Unweighted,All causes,,
2018-03-10,Alaska,90,97,false,78,0,12,2018,0,74,0.0,0.2,Unweighted,All causes,,
2018-03-17,Alaska,69,100,false,81,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-03-24,Alaska,76,100,false,81,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-03-31,Alaska,78,101,false,82,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-04-07,Alaska,92,99,false,80,0,12,2018,0,74,0.0,0.1,Unweighted,All causes,,
2018-04-14,Alaska,90,98,false,79,0,11,2018,0,74,0.0,0.1,Unweighted,All causes,,
2018-04-21,Alaska,98,96,true,77,2,21,2018,0,74,0.0,0.3,Unweighted,All causes,,
2018-04-28,Alaska,77,96,false,78,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-05-05,Alaska,93,97,false,78,0,15,2018,0,74,0.0,0.2,Unweighted,All causes,,
2018-05-12,Alaska,71,96,false,78,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-05-19,Alaska,72,98,false,79,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-05-26,Alaska,73,99,false,80,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-06-02,Alaska,63,100,false,80,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-06-09,Alaska,78,97,false,78,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-06-16,Alaska,82,102,false,83,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-06-23,Alaska,78,102,false,82,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-06-30,Alaska,66,102,false,82,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-07-07,Alaska,88,101,false,82,0,6,2018,0,74,0.0,0.1,Unweighted,All causes,,
2018-07-14,Alaska,104,103,true,84,1,20,2018,0,74,0.0,0.2,Unweighted,All causes,,
2018-07-21,Alaska,71,101,false,82,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-07-28,Alaska,77,99,false,80,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-08-04,Alaska,89,97,false,78,0,11,2018,0,74,0.0,0.1,Unweighted,All causes,,
2018-08-11,Alaska,82,96,false,78,0,4,2018,0,74,0.0,0.1,Unweighted,All causes,,
2018-08-18,Alaska,89,94,false,76,0,13,2018,0,74,0.0,0.2,Unweighted,All causes,,
2018-08-25,Alaska,92,97,false,78,0,14,2018,0,74,0.0,0.2,Unweighted,All causes,,
2018-09-01,Alaska,80,102,false,82,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-09-08,Alaska,86,103,false,83,0,3,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-09-15,Alaska,65,103,false,83,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-09-22,Alaska,84,101,false,82,0,2,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-09-29,Alaska,81,103,false,83,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-10-06,Alaska,91,102,false,82,0,9,2018,0,74,0.0,0.1,Unweighted,All causes,,
2018-10-13,Alaska,84,105,false,85,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-10-20,Alaska,80,103,false,83,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-10-27,Alaska,89,103,false,83,0,6,2018,0,74,0.0,0.1,Unweighted,All causes,,
2018-11-03,Alaska,67,102,false,82,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-11-10,Alaska,92,99,false,80,0,12,2018,0,74,0.0,0.2,Unweighted,All causes,,
2018-11-17,Alaska,82,100,false,80,0,2,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-11-24,Alaska,94,103,false,83,0,11,2018,0,74,0.0,0.1,Unweighted,All causes,,
2018-12-01,Alaska,89,104,false,84,0,5,2018,0,74,0.0,0.1,Unweighted,All causes,,
2018-12-08,Alaska,75,105,false,85,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2018-12-15,Alaska,110,106,true,86,4,24,2018,0,74,0.0,0.3,Unweighted,All causes,,
2018-12-22,Alaska,95,107,false,86,0,9,2018,0,74,0.0,0.1,Unweighted,All causes,,
2018-12-29,Alaska,68,107,false,86,0,0,2018,0,74,0.0,0.0,Unweighted,All causes,,
2019-01-05,Alaska,93,108,false,87,0,6,2019,0,74,0.0,0.1,Unweighted,All causes,,
2019-01-12,Alaska,87,107,false,86,0,1,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-01-19,Alaska,94,109,false,88,0,6,2019,0,74,0.0,0.1,Unweighted,All causes,,
2019-01-26,Alaska,88,105,false,84,0,4,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-02-02,Alaska,99,104,false,83,0,16,2019,0,74,0.0,0.2,Unweighted,All causes,,
2019-02-09,Alaska,96,102,false,82,0,14,2019,0,74,0.0,0.2,Unweighted,All causes,,
2019-02-16,Alaska,99,101,false,81,0,18,2019,0,74,0.0,0.2,Unweighted,All causes,,
2019-02-23,Alaska,76,100,false,80,0,0,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-03-02,Alaska,94,102,false,81,0,13,2019,0,74,0.0,0.2,Unweighted,All causes,,
2019-03-09,Alaska,94,102,false,81,0,13,2019,0,74,0.0,0.2,Unweighted,All causes,,
2019-03-16,Alaska,100,103,false,83,0,17,2019,0,74,0.0,0.2,Unweighted,All causes,,
2019-03-23,Alaska,71,103,false,82,0,0,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-03-30,Alaska,90,103,false,82,0,8,2019,0,74,0.0,0.1,Unweighted,All causes,,
2019-04-06,Alaska,90,104,false,83,0,7,2019,0,74,0.0,0.1,Unweighted,All causes,,
2019-04-13,Alaska,81,103,false,82,0,0,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-04-20,Alaska,78,103,false,82,0,0,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-04-27,Alaska,79,101,false,81,0,0,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-05-04,Alaska,100,100,false,80,0,20,2019,0,74,0.0,0.2,Unweighted,All causes,,
2019-05-11,Alaska,86,98,false,78,0,8,2019,0,74,0.0,0.1,Unweighted,All causes,,
2019-05-18,Alaska,91,100,false,79,0,12,2019,0,74,0.0,0.1,Unweighted,All causes,,
2019-05-25,Alaska,82,100,false,80,0,2,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-06-01,Alaska,77,102,false,81,0,0,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-06-08,Alaska,93,100,false,80,0,13,2019,0,74,0.0,0.2,Unweighted,All causes,,
2019-06-15,Alaska,75,103,false,82,0,0,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-06-22,Alaska,97,104,false,83,0,14,2019,0,74,0.0,0.2,Unweighted,All causes,,
2019-06-29,Alaska,87,106,false,85,0,2,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-07-06,Alaska,81,104,false,83,0,0,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-07-13,Alaska,91,107,false,85,0,6,2019,0,74,0.0,0.1,Unweighted,All causes,,
2019-07-20,Alaska,74,106,false,84,0,0,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-07-27,Alaska,59,104,false,83,0,0,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-08-03,Alaska,74,101,false,80,0,0,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-08-10,Alaska,86,103,false,81,0,5,2019,0,74,0.0,0.1,Unweighted,All causes,,
2019-08-17,Alaska,94,103,false,82,0,12,2019,0,74,0.0,0.1,Unweighted,All causes,,
2019-08-24,Alaska,73,105,false,83,0,0,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-08-31,Alaska,82,106,false,85,0,0,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-09-07,Alaska,71,107,false,86,0,0,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-09-14,Alaska,91,107,false,85,0,6,2019,0,74,0.0,0.1,Unweighted,All causes,,
2019-09-21,Alaska,94,107,false,86,0,8,2019,0,74,0.0,0.1,Unweighted,All causes,,
2019-09-28,Alaska,82,107,false,86,0,0,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-10-05,Alaska,93,109,false,88,0,5,2019,0,74,0.0,0.1,Unweighted,All causes,,
2019-10-12,Alaska,91,111,false,90,0,1,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-10-19,Alaska,94,108,false,86,0,8,2019,0,74,0.0,0.1,Unweighted,All causes,,
2019-10-26,Alaska,67,107,false,86,0,0,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-11-02,Alaska,81,105,false,84,0,0,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-11-09,Alaska,89,104,false,83,0,6,2019,0,74,0.0,0.1,Unweighted,All causes,,
2019-11-16,Alaska,90,104,false,84,0,6,2019,0,74,0.0,0.1,Unweighted,All causes,,
2019-11-23,Alaska,92,108,false,86,0,6,2019,0,74,0.0,0.1,Unweighted,All causes,,
2019-11-30,Alaska,103,110,false,88,0,15,2019,0,74,0.0,0.2,Unweighted,All causes,,
2019-12-07,Alaska,93,112,false,90,0,3,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-12-14,Alaska,94,112,false,90,0,4,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-12-21,Alaska,84,112,false,91,0,0,2019,0,74,0.0,0.0,Unweighted,All causes,,
2019-12-28,Alaska,100,115,false,92,0,8,2019,0,74,0.0,0.1,Unweighted,All causes,,
2020-01-04,Alaska,89,114,false,93,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,
2020-01-11,Alaska,105,112,false,90,0,15,2020,0,74,0.0,0.2,Unweighted,All causes,,
2020-01-18,Alaska,99,115,false,94,0,5,2020,0,74,0.0,0.1,Unweighted,All causes,,
2020-01-25,Alaska,97,111,false,90,0,7,2020,0,74,0.0,0.1,Unweighted,All causes,,
2020-02-01,Alaska,85,111,false,89,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-02-08,Alaska,95,108,false,86,0,9,2020,0,74,0.0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-02-15,Alaska,89,107,false,85,0,4,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-02-22,Alaska,83,106,false,85,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-02-29,Alaska,84,109,false,86,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-03-07,Alaska,79,105,false,85,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-03-14,Alaska,92,106,false,85,0,7,2020,0,74,0.0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-03-21,Alaska,68,108,false,86,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-03-28,Alaska,86,108,false,86,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-04-04,Alaska,98,109,false,87,0,11,2020,0,74,0.0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-04-11,Alaska,83,108,false,87,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-04-18,Alaska,80,110,false,88,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-04-25,Alaska,61,107,false,85,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-05-02,Alaska,86,106,false,85,0,1,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-05-09,Alaska,88,105,false,83,0,5,2020,0,74,0.0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-05-16,Alaska,82,104,false,83,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-05-23,Alaska,80,103,false,82,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-05-30,Alaska,97,106,false,84,0,13,2020,0,74,0.0,0.2,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-06-06,Alaska,77,108,false,86,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-06-13,Alaska,87,105,false,85,0,2,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-06-20,Alaska,88,110,false,88,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-06-27,Alaska,86,110,false,89,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-07-04,Alaska,81,109,false,88,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-07-11,Alaska,93,106,false,86,0,7,2020,0,74,0.0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-07-18,Alaska,79,108,false,87,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-07-25,Alaska,80,108,false,87,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-08-01,Alaska,100,106,false,85,0,15,2020,0,74,0.0,0.2,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-08-08,Alaska,82,106,false,86,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-08-15,Alaska,51,108,false,87,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-08-22,Alaska,62,107,false,87,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2020-08-29,Alaska,,107,false,87,0,0,2020,0,74,0.0,0.0,Unweighted,All causes,"Suppressed (counts highly incomplete, <50% of expected)","Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2017-01-14,Arizona,1205,1346,false,1231,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-01-21,Arizona,1122,1376,false,1259,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-01-28,Arizona,1191,1399,false,1292,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-02-04,Arizona,1235,1406,false,1300,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-02-11,Arizona,1216,1402,false,1295,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-02-18,Arizona,1138,1387,false,1279,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-02-25,Arizona,1125,1374,false,1275,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-03-04,Arizona,1176,1373,false,1274,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-03-11,Arizona,1169,1359,false,1261,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-03-18,Arizona,1209,1348,false,1248,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-03-25,Arizona,1189,1320,false,1219,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-04-01,Arizona,1127,1304,false,1207,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-04-08,Arizona,1171,1302,false,1206,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-04-15,Arizona,1141,1283,false,1190,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-04-22,Arizona,1124,1268,false,1172,0,0,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
2017-04-29,Arizona,1182,1262,false,1164,0,18,2017,5049,7357,0.0,0.0,Unweighted,All causes,,
